RefSoil_ID,CDS_count,Coding Density,rRNA_count,Membrane_trans_count,Membrane_trans_density,TranscriptionFactor_Count,TranscriptionFactor_density,MAC_count,MAC_density,AntiBioticRelated_Count,AntiBioticRelated_Density,G/C Content,Genome_Size
RefSoil_379,8810,0.0008573746972669308,12,79,0.008967082860385925,97,0.011010215664018162,0,0.0,10,0.0011350737797956867,0.7057069623691336,10275554
RefSoil_380,5267,0.0009540786909323035,14,130,0.02468198215302829,91,0.017277387507119803,4,0.0007594456047085627,4,0.0007594456047085627,0.4987956726454028,5520509
RefSoil_381,3047,0.0009339884433107025,4,73,0.02395799146701674,80,0.02625533311453889,29,0.009517558254020347,0,0.0,0.42011486801091114,3262353
RefSoil_382,6461,0.0009327166422431857,4,150,0.02321622039931899,367,0.05680235257700046,0,0.0,11,0.0017025228292833928,0.6729277009624695,6927077
RefSoil_383,3368,0.0008676485590542012,14,100,0.029691211401425176,66,0.019596199524940617,11,0.0032660332541567696,2,0.0005938242280285036,0.5291566497224452,3881756
RefSoil_384,4005,0.0009857095496673322,4,67,0.016729088639200997,36,0.008988764044943821,10,0.0024968789013732834,0,0.0,0.6467148060465713,4063063
RefSoil_385,3449,0.000872187265610736,14,101,0.0292838503914178,66,0.01913598144389678,11,0.0031893302406494637,2,0.0005798782255726297,0.529524638974152,3954426
RefSoil_386,5933,0.0008246488987469312,8,78,0.013146806000337097,12,0.0020225855385133996,2,0.0003370975897522333,5,0.0008427439743805831,0.4089849896665224,7194577
RefSoil_387,2013,0.0009879366699712404,6,33,0.01639344262295082,12,0.005961251862891207,0,0.0,0,0.0,0.42092040557916743,2037580
RefSoil_388,4191,0.0009354543214373721,6,62,0.014793605344786447,39,0.009305654974946313,4,0.000954426151276545,2,0.0004772130756382725,0.6404931413408759,4480176
RefSoil_389,5571,0.000996202414168069,24,85,0.015257583916711542,60,0.010770059235325794,2,0.0003590019745108598,12,0.002154011847065159,0.37458176397030385,5592237
RefSoil_390,3653,0.0009318116888417272,8,58,0.01587736107309061,26,0.0071174377224199285,17,0.0046537092800438,2,0.0005474952094169176,0.6573685311403151,3920320
RefSoil_391,4367,0.0009264252459471283,4,128,0.029310739638195558,136,0.03114266086558278,22,0.005037783375314861,1,0.0002289901534234028,0.6683149413066012,4713818
RefSoil_392,5156,0.0009989990633899393,22,176,0.03413498836307215,156,0.030256012412723042,2,0.0003878975950349108,7,0.0013576415826221878,0.37660869656197843,5161166
RefSoil_393,7194,0.0009011174532822458,14,155,0.02154573255490687,87,0.012093411175979984,22,0.0030581039755351682,5,0.0006950236308034474,0.6248568126370888,7983421
RefSoil_394,3101,0.0008709967084132777,6,71,0.02289584005159626,15,0.004837149306675266,0,0.0,0,0.0,0.37903776912492215,3560289
RefSoil_395,3606,0.0009408132947406815,2,60,0.016638935108153077,29,0.008042151968940654,8,0.0022185246810870773,1,0.00027731558513588466,0.6284356252547058,3832854
RefSoil_396,3714,0.0008896407159380068,4,77,0.020732364028002152,143,0.038502961766289714,0,0.0,2,0.0005385029617662897,0.7337641168184015,4174719
RefSoil_397,3082,0.0009104277356108403,2,103,0.033419857235561325,71,0.023036988968202467,10,0.003244646333549643,3,0.000973393900064893,0.6424169522707817,3385222
RefSoil_398,4326,0.0009537623676588573,4,119,0.02750809061488673,160,0.03698566805362922,0,0.0,3,0.0006934812760055479,0.6755448582485563,4535721
RefSoil_399,3125,0.0009668522816785669,8,110,0.0352,68,0.02176,29,0.00928,5,0.0016,0.2801071612660103,3232138
RefSoil_400,5591,0.0009785439664827251,28,164,0.029332856376319084,141,0.025219102128420677,12,0.0021463065641209086,5,0.0008942944017170453,0.34742178780385224,5713591
RefSoil_401,5525,0.0008339491727224206,10,145,0.026244343891402715,257,0.0465158371040724,0,0.0,7,0.0012669683257918551,0.718318535075072,6625104
RefSoil_402,2300,0.000868223000435244,4,39,0.016956521739130436,22,0.009565217391304347,0,0.0,0,0.0,0.6643563126795664,2649089
RefSoil_403,4518,0.0009364534076084455,2,85,0.018813634351482957,36,0.00796812749003984,1,0.0002213368747233289,5,0.0011066843736166445,0.670466440022004,4824586
RefSoil_404,4123,0.0008875700793947904,14,98,0.023769100169779286,59,0.014309968469560999,2,0.00048508367693427115,2,0.00048508367693427115,0.4366793125131451,4645267
RefSoil_405,3878,0.0009223560751108944,12,173,0.0446106240330067,139,0.03584321815368747,1,0.00025786487880350697,5,0.0012893243940175349,0.3825389765605489,4204450
RefSoil_406,5040,0.0008744771355460381,6,62,0.012301587301587301,42,0.008333333333333333,21,0.004166666666666667,4,0.0007936507936507937,0.6561083962991573,5763444
RefSoil_407,4897,0.0008628027363726237,6,142,0.02899734531345722,154,0.03144782519910149,22,0.004492546457014498,4,0.0008168266285480906,0.6550406479283837,5675689
RefSoil_408,3479,0.0009442368305560358,2,74,0.021270480022995114,78,0.02242023569991377,5,0.0014371945961483186,2,0.0005748778384593274,0.6006163187682744,3684457
RefSoil_409,1712,0.0010025814128901986,2,5,0.0029205607476635513,9,0.005257009345794392,0,0.0,2,0.0011682242990654205,0.5436480142797577,1707592
RefSoil_410,1892,0.000956277110102269,8,67,0.0354122621564482,47,0.024841437632135307,0,0.0,1,0.0005285412262156448,0.3621060537597561,1978506
RefSoil_411,4233,0.000902955049988897,18,118,0.027876210725253956,174,0.041105598866052445,45,0.010630758327427357,10,0.0023623907394283014,0.3072190968273705,4687941
RefSoil_412,2280,0.0008706364123059111,2,36,0.015789473684210527,14,0.0061403508771929825,18,0.007894736842105263,1,0.0004385964912280702,0.275525875848775,2618774
RefSoil_413,4279,0.0009080790170930648,4,129,0.03014723066136948,157,0.0366908156111241,27,0.006309885487263379,4,0.0009347978499649451,0.48360629819328566,4712145
RefSoil_414,3316,0.0008958704586446096,2,65,0.019601930036188178,73,0.02201447527141134,24,0.007237635705669481,2,0.0006031363088057901,0.6489233344536217,3701428
RefSoil_415,4393,0.0008245120120120121,18,61,0.013885727293421352,134,0.030503073070794445,48,0.010926473935806966,3,0.0006829046209879354,0.308240990990991,5328000
RefSoil_416,2903,0.0009066202956775168,6,54,0.018601446779193936,41,0.014123320702721322,25,0.00861178091629349,0,0.0,0.5210352773046363,3202002
RefSoil_417,4037,0.0009899407114527582,16,106,0.026257121624969036,58,0.014367104285360416,8,0.0019816695566014365,10,0.0024770869457517958,0.4334878526893675,4078022
RefSoil_418,4774,0.0008739876096603641,24,49,0.010263929618768328,52,0.010892333472978634,27,0.005655634687892753,8,0.0016757436112274822,0.45224812900013184,5462320
RefSoil_419,4328,0.0008683199253341166,14,108,0.024953789279112754,77,0.01779112754158965,47,0.010859519408502773,4,0.0009242144177449168,0.5560130552944041,4984338
RefSoil_420,6956,0.0008760730667103948,6,83,0.011932144910868315,63,0.009056929269695228,11,0.0015813686026451984,3,0.0004312823461759632,0.39403250160548325,7939977
RefSoil_421,2800,0.0009726166723171064,4,47,0.016785714285714286,15,0.005357142857142857,11,0.003928571428571429,2,0.0007142857142857143,0.4681398567196696,2878832
RefSoil_422,3724,0.0009055103367749534,8,91,0.02443609022556391,54,0.014500537056928034,4,0.0010741138560687433,4,0.0010741138560687433,0.6282308652584084,4112598
RefSoil_423,2198,0.0010079660501625908,2,36,0.01637852593266606,56,0.025477707006369428,5,0.0022747952684258415,0,0.0,0.3374489654131904,2180629
RefSoil_424,4015,0.0009962897821115487,20,51,0.012702366127023662,41,0.01021170610211706,7,0.0017434620174346202,6,0.0014943960149439602,0.45513420507241775,4029952
RefSoil_425,2531,0.0009205628126812892,12,64,0.025286448044251283,67,0.026471750296325564,21,0.008297115764519953,1,0.0003951007506914263,0.32888606807654747,2749405
RefSoil_426,4444,0.0009117346860270094,14,155,0.034878487848784875,105,0.023627362736273628,14,0.0031503150315031502,7,0.0015751575157515751,0.563141627643369,4874225
RefSoil_427,5637,0.0008924257325110203,26,63,0.011176157530601383,61,0.01082135887883626,24,0.004257583821181479,8,0.0014191946070604932,0.4406344534276304,6316492
RefSoil_428,8268,0.0007958405300367234,4,58,0.0070149975810353165,95,0.011490082244799226,20,0.0024189646831156266,10,0.0012094823415578133,0.6662581903810717,10389016
RefSoil_429,3253,0.0009770203492344672,10,102,0.03135567168767292,85,0.026129726406394098,1,0.0003074085459575776,1,0.0003074085459575776,0.6099832678132014,3329511
RefSoil_430,2956,0.000932060190403879,16,81,0.02740189445196211,65,0.02198917456021651,0,0.0,1,0.00033829499323410016,0.3394121147014207,3171469
RefSoil_431,4148,0.000982852214379308,14,55,0.01325940212150434,42,0.010125361620057859,8,0.0019286403085824494,6,0.0014464802314368371,0.42685712390145886,4220370
RefSoil_432,6797,0.0009122098965848966,6,331,0.0486979549801383,273,0.04016477857878476,15,0.0022068559658672943,7,0.0010298661174047373,0.6496689900707758,7451136
RefSoil_433,2416,0.0009131519199812834,8,29,0.012003311258278146,22,0.009105960264900662,2,0.0008278145695364238,1,0.0004139072847682119,0.3275195490480883,2645781
RefSoil_434,3563,0.0008668258239650214,6,90,0.025259612685938817,99,0.027785573954532697,0,0.0,1,0.000280662363177098,0.3991468954717048,4110399
RefSoil_435,1322,0.0010501364700798484,4,13,0.009833585476550681,7,0.00529500756429652,0,0.0,0,0.0,0.31246405546499917,1258884
RefSoil_436,4639,0.0009085016088253323,8,59,0.01271825824531149,60,0.012933821944384565,0,0.0,4,0.0008622547962923044,0.6797515182493473,5106210
RefSoil_437,7173,0.000803609329576061,6,101,0.014080579952600028,315,0.043914680050188205,0,0.0,9,0.0012547051442910915,0.7142123009700112,8925979
RefSoil_438,3295,0.000867786704085524,6,48,0.01456752655538695,32,0.009711684370257967,0,0.0,3,0.0009104704097116844,0.5995629199350226,3797016
RefSoil_439,2679,0.0009243760978907042,4,83,0.030981709593131766,70,0.026129152668906308,14,0.005225830533781261,1,0.0003732736095558044,0.5475363600008419,2898171
RefSoil_440,2955,0.0007918912480072077,6,60,0.02030456852791878,15,0.005076142131979695,0,0.0,1,0.00033840947546531303,0.38376952561292516,3731573
RefSoil_441,6266,0.0008888491701261,6,122,0.01947015639961698,230,0.036706032556654965,0,0.0,15,0.0023938716884774978,0.7193826853146258,7049565
RefSoil_442,3803,0.0008717202756680706,6,110,0.028924533263213252,87,0.022876676308177753,23,0.0060478569550354985,4,0.001051801209571391,0.587733843605635,4362638
RefSoil_443,4292,0.0009054483646551944,20,83,0.01933830382106244,120,0.027958993476234855,19,0.004426840633737186,6,0.0013979496738117428,0.3607106292929423,4740193
RefSoil_444,2367,0.0008218022362603311,4,54,0.022813688212927757,59,0.024926066751161807,3,0.0012674271229404308,1,0.0004224757076468103,0.7158723793553001,2880255
RefSoil_445,4038,0.0008897967548200079,8,15,0.003714710252600297,27,0.006686478454680535,1,0.00024764735017335313,1,0.00024764735017335313,0.43076828154420943,4538115
RefSoil_446,4973,0.0009000080716589575,4,74,0.014880353911120048,29,0.005831490046249749,28,0.005630404182585964,4,0.0008043434546551378,0.6423102246201524,5525506
RefSoil_447,3337,0.0009081574418971101,4,31,0.0092897812406353,23,0.0068924183398261915,21,0.006293077614623914,2,0.0005993407252022775,0.6178959540592623,3674473
RefSoil_448,4670,0.0009538085042546599,6,72,0.015417558886509636,34,0.007280513918629551,13,0.00278372591006424,0,0.0,0.6712951228523735,4896161
RefSoil_449,3111,0.0008986685493161337,4,68,0.02185792349726776,28,0.00900032144005143,7,0.0022500803600128574,2,0.0006428801028608164,0.6934387663253787,3461788
RefSoil_450,3322,0.0009378188287597021,8,78,0.023479831426851294,77,0.023178807947019868,0,0.0,5,0.0015051173991571343,0.6896296773078897,3542262
RefSoil_451,1367,0.0010269917780555823,2,26,0.019019751280175568,2,0.001463057790782736,0,0.0,0,0.0,0.5248559056159247,1331072
RefSoil_452,4193,0.0008127674858889956,2,100,0.023849272597185785,143,0.034104459813975675,0,0.0,5,0.0011924636298592892,0.5662760226613454,5158917
RefSoil_453,3377,0.0008658934394661768,4,67,0.019840094758661535,63,0.01865561148948771,18,0.005330174711282203,1,0.0002961208172934557,0.5820006471765002,3900018
RefSoil_455,4120,0.0009940240336674974,20,99,0.024029126213592232,57,0.01383495145631068,8,0.001941747572815534,7,0.0016990291262135922,0.4330598400055588,4144769
RefSoil_456,4916,0.0008941350307590817,14,146,0.029698942229454843,93,0.018917819365337672,20,0.0040683482506102524,4,0.0008136696501220504,0.5168265990984805,5498051
RefSoil_457,6049,0.0008986786942134689,10,279,0.046123326169614814,210,0.034716482063150936,15,0.0024797487187964953,3,0.000495949743759299,0.6619683009624285,6730993
RefSoil_458,4226,0.0009202935618866933,8,127,0.030052058684335067,130,0.03076194983435873,0,0.0,2,0.000473260766682442,0.6455983465203604,4592013
RefSoil_459,2480,0.0010654197818381155,2,50,0.020161290322580645,8,0.0032258064516129032,0,0.0,1,0.0004032258064516129,0.4186369414547534,2327721
RefSoil_460,2749,0.0009404965712416744,6,59,0.021462349945434705,51,0.018552200800291015,2,0.0007275372862859222,5,0.0018188432157148053,0.6482864419328043,2922924
RefSoil_461,3287,0.000862048391677863,8,73,0.022208700943109217,86,0.026163675083662914,0,0.0,3,0.0009126863401277761,0.3171446397610707,3813011
RefSoil_462,3787,0.0008069160826450824,8,107,0.02825455505677317,80,0.02112490097702667,0,0.0,0,0.0,0.36130940725227284,4693177
RefSoil_463,2517,0.0009621375738231302,4,42,0.0166865315852205,32,0.012713547874453715,0,0.0,3,0.0011918951132300357,0.35386326713938954,2616050
RefSoil_464,3485,0.0009174150114367561,2,65,0.018651362984218076,49,0.01406025824964132,3,0.000860832137733142,2,0.0005738880918220947,0.42952423147078345,3798717
RefSoil_465,6998,0.0009288795254670679,6,86,0.012289225492998,90,0.012860817376393255,0,0.0,10,0.0014289797084881394,0.722177682255773,7533808
RefSoil_466,2198,0.0011212775422086005,2,22,0.010009099181073703,3,0.001364877161055505,0,0.0,0,0.0,0.5891859463827321,1960264
RefSoil_468,6052,0.000873457107728349,10,151,0.024950429610046267,78,0.012888301387970919,50,0.008261731658955718,9,0.001487111698612029,0.6003883218265126,6928789
RefSoil_467,7953,0.0008677146014339057,10,169,0.021249842826606313,100,0.01257387149503332,31,0.0038979001634603296,3,0.0003772161448509996,0.6656537328857397,9165456
RefSoil_469,2979,0.0009172670675874028,20,63,0.021148036253776436,75,0.025176233635448138,24,0.008056394763343404,3,0.0010070493454179255,0.27883779583710394,3247691
RefSoil_470,1935,0.0009419835496082128,8,21,0.010852713178294573,8,0.004134366925064599,1,0.0005167958656330749,3,0.0015503875968992248,0.4078959154424937,2054176
RefSoil_471,2502,0.0009172169540698661,12,63,0.025179856115107913,36,0.014388489208633094,0,0.0,2,0.0007993605115907274,0.3937437885312688,2727817
RefSoil_472,1988,0.001054873030536664,2,34,0.01710261569416499,9,0.004527162977867203,5,0.0025150905432595573,0,0.0,0.4221259087534829,1884587
RefSoil_473,2930,0.0009227846554454372,6,36,0.012286689419795221,84,0.028668941979522185,5,0.0017064846416382253,0,0.0,0.4291547040601265,3175172
RefSoil_474,5963,0.0008808736233672152,10,146,0.02448431997316787,96,0.016099278886466544,32,0.005366426295488848,6,0.001006204930404159,0.6589426621144276,6769416
RefSoil_475,2775,0.000947613533492077,16,57,0.02054054054054054,67,0.024144144144144144,11,0.003963963963963964,1,0.00036036036036036037,0.46050158977110095,2928409
RefSoil_476,5002,0.000907653101589645,14,155,0.030987604958016793,84,0.01679328268692523,4,0.0007996801279488205,4,0.0007996801279488205,0.5527026722962208,5510916
RefSoil_478,3403,0.0008716997787066004,4,79,0.023214810461357625,64,0.018806935057302382,11,0.0032324419629738465,2,0.0005877167205406994,0.4918266938909548,3903867
RefSoil_479,3499,0.0008512106214737645,4,92,0.026293226636181766,63,0.018005144326950558,14,0.00400114318376679,4,0.0011431837667905116,0.5020989554850174,4110616
RefSoil_480,4874,0.0009058922211291462,6,129,0.026466967583093966,129,0.026466967583093966,5,0.0010258514567090685,8,0.0016413623307345096,0.6248305169328802,5380331
RefSoil_481,3900,0.0009704807139353814,10,35,0.008974358974358974,56,0.014358974358974359,23,0.005897435897435898,1,0.0002564102564102564,0.4665979201354094,4018627
RefSoil_482,6915,0.0009564673862602596,6,87,0.012581344902386117,41,0.0059291395516992045,8,0.0011569052783803326,6,0.0008676789587852494,0.6115485103245225,7229729
RefSoil_483,4195,0.0009059715946050309,6,102,0.024314660309892728,118,0.028128724672228843,4,0.0009535160905840286,4,0.0009535160905840286,0.6302020478629436,4630388
RefSoil_484,1683,0.0009296847854847646,14,16,0.009506833036244802,14,0.008318478906714201,0,0.0,2,0.0011883541295306002,0.36104913519428644,1810291
RefSoil_485,2900,0.0009320284506505398,18,100,0.034482758620689655,64,0.022068965517241378,8,0.002758620689655172,1,0.0003448275862068965,0.46708187998494616,3111493
RefSoil_486,5143,0.0008937876803281381,2,71,0.013805172078553373,49,0.009527513124635427,0,0.0,6,0.00116663426015944,0.6643706478248879,5754163
RefSoil_487,4550,0.0008413845824689108,4,44,0.00967032967032967,105,0.023076923076923078,0,0.0,10,0.002197802197802198,0.6913969628420529,5407753
RefSoil_488,6639,0.0009524424359802023,4,215,0.03238439524024703,210,0.031631269769543606,0,0.0,6,0.0009037505648441031,0.6209131339215265,6970500
RefSoil_489,2014,0.0009301788539032642,6,32,0.015888778550148957,13,0.006454816285998014,1,0.0004965243296921549,0,0.0,0.3867262461463854,2165175
RefSoil_490,3953,0.0009592166696472834,2,128,0.03238047052871237,80,0.02023779408044523,2,0.0005059448520111307,3,0.0007589172780166962,0.6913253860464913,4121071
RefSoil_491,2342,0.0008874728396175151,8,28,0.011955593509820665,16,0.006831767719897523,0,0.0,2,0.0008539709649871904,0.5274040396308537,2638954
RefSoil_492,3697,0.0009371888289727984,2,104,0.028130916959697053,81,0.021909656478225587,7,0.0018934271030565323,3,0.0008114687584527996,0.6156027617284227,3944776
RefSoil_493,3877,0.0009236665918584877,22,82,0.02115037400051586,133,0.03430487490327573,38,0.00980139282950735,2,0.0005158627805003869,0.3053145731573959,4197402
RefSoil_494,7196,0.0008203263088428235,26,63,0.008754863813229572,101,0.014035575319622013,31,0.004307948860478044,8,0.0011117287381878821,0.5766245305153749,8772119
RefSoil_495,1953,0.0009474231110115015,6,72,0.03686635944700461,9,0.004608294930875576,0,0.0,2,0.0010240655401945725,0.32460180820527595,2061381
RefSoil_496,2020,0.0009779984245510526,2,48,0.023762376237623763,38,0.01881188118811881,13,0.006435643564356435,1,0.0004950495049504951,0.398262261413169,2065443
RefSoil_497,4483,0.0009306626243149779,2,131,0.029221503457506133,115,0.02565246486727638,2,0.00044612982377871963,2,0.00044612982377871963,0.5844052665166147,4816998
RefSoil_498,7879,0.0009175637825614901,10,153,0.01941870795786267,82,0.01040741210813555,14,0.0017768752379743622,6,0.0007615179591318695,0.6466002916779096,8586869
RefSoil_499,5447,0.0008989042181002046,12,152,0.027905268955388286,70,0.012851110703139343,26,0.00477326968973747,5,0.0009179364787956673,0.6155300679912865,6059600
RefSoil_500,1817,0.0009559439775792468,8,71,0.03907539900935608,46,0.02531645569620253,0,0.0,1,0.000550357732526142,0.3743580786209995,1900739
RefSoil_501,4067,0.0009151292442859551,2,26,0.006392918613228424,17,0.004179985247110892,0,0.0,4,0.0009835259404966806,0.6477866225520518,4444181
RefSoil_502,2242,0.0008611322467908228,6,47,0.02096342551293488,31,0.013826940231935772,0,0.0,0,0.0,0.35663626841668816,2603549
RefSoil_503,1868,0.0010562438543627452,4,17,0.009100642398286937,5,0.0026766595289079227,2,0.0010706638115631692,0,0.0,0.3253400703747913,1768531
RefSoil_504,4673,0.0008898011799909934,6,88,0.01883158570511449,55,0.011769741065696554,8,0.0017119623368285898,2,0.00042799058420714745,0.5882077065960106,5251735
RefSoil_505,3191,0.0009273014278872755,2,101,0.031651519899717956,81,0.02538389219680351,0,0.0,4,0.0012535255405828893,0.5567566012470184,3441168
RefSoil_506,3145,0.0009047964279960413,12,53,0.01685214626391097,21,0.006677265500794912,0,0.0,1,0.0003179650238473768,0.6631694630486318,3475920
RefSoil_507,3165,0.0009745517292981657,4,45,0.014218009478672985,25,0.007898894154818325,1,0.000315955766192733,1,0.000315955766192733,0.5589560688092025,3247647
RefSoil_508,4102,0.0008914904821111851,8,99,0.024134568503169185,46,0.01121404193076548,12,0.0029254022428083864,1,0.00024378352023403217,0.6606398693581769,4601283
RefSoil_509,6546,0.0008719720915647956,12,67,0.010235258172930034,67,0.010235258172930034,0,0.0,2,0.00030553009471432935,0.7086237187331867,7507121
RefSoil_510,9487,0.0008412293351486224,12,202,0.02129229471908928,436,0.04595762622536102,0,0.0,9,0.0009486665963950669,0.7000133805741198,11277543
RefSoil_511,4060,0.0009222062262094644,4,100,0.024630541871921183,56,0.013793103448275862,5,0.0012315270935960591,5,0.0012315270935960591,0.6472045566981928,4402486
RefSoil_512,3004,0.0008326325435150287,6,31,0.010319573901464714,13,0.004327563249001331,0,0.0,2,0.0006657789613848203,0.32452629472420297,3607834
RefSoil_513,3982,0.0009076490976618576,16,110,0.027624309392265192,96,0.024108488196885988,29,0.007282772476142642,3,0.0007533902561526871,0.635620372003926,4387158
RefSoil_514,3231,0.0008983411967150351,20,109,0.0337356855462705,82,0.025379139585267718,11,0.0034045187248529867,2,0.0006190034045187249,0.45913187042644654,3596629
RefSoil_515,3048,0.0008146321620412416,2,29,0.009514435695538058,19,0.006233595800524934,0,0.0,1,0.00032808398950131233,0.6058054301327305,3741566
RefSoil_516,2322,0.0009239922833512667,2,28,0.012058570198105082,10,0.004306632213608958,5,0.002153316106804479,0,0.0,0.540375120174707,2513008
RefSoil_517,4179,0.0009810289794411162,20,114,0.027279253409906678,70,0.01675041876046901,9,0.0021536252692031586,12,0.002871500358937545,0.4328243986297051,4259813
RefSoil_518,2068,0.0011091076617457613,2,21,0.010154738878143133,3,0.0014506769825918763,0,0.0,0,0.0,0.5444763971377728,1864562
RefSoil_519,7606,0.0008552727972761709,18,76,0.009992111490928214,107,0.014067841178017355,0,0.0,13,0.0017091769655535104,0.7328148471579384,8893069
RefSoil_520,7148,0.0008723763872072129,12,65,0.009093452714045887,94,0.01315053161723559,0,0.0,8,0.001119194180190263,0.7211331959352728,8193711
RefSoil_522,3146,0.0008999599795292002,2,63,0.020025429116338207,29,0.009218054672600126,1,0.0003178639542275906,2,0.0006357279084551812,0.6681750865560683,3495711
RefSoil_523,1908,0.0009423883618000803,6,70,0.03668763102725367,37,0.01939203354297694,4,0.0020964360587002098,2,0.0010482180293501049,0.46480243677527344,2024643
RefSoil_525,2690,0.0008401096452394983,10,46,0.017100371747211896,37,0.0137546468401487,0,0.0,1,0.0003717472118959108,0.3107606177835284,3201963
RefSoil_526,4586,0.0009145149840069556,18,159,0.03467073702573049,102,0.022241604884430877,20,0.00436109899694723,8,0.0017444395987788923,0.539252953329026,5014680
RefSoil_527,10059,0.0008322927260975028,12,104,0.010338999900586539,123,0.012227855651655234,0,0.0,14,0.0013917884481558804,0.6988107290715488,12085892
RefSoil_528,5452,0.0009184063661800057,16,142,0.026045487894350697,217,0.03980190755685987,33,0.006052824651504035,1,0.00018341892883345562,0.4232581527094841,5936370
RefSoil_536,8296,0.0009209981017181121,12,76,0.009161041465766635,56,0.006750241080038573,15,0.0018081002892960463,5,0.0006027000964320154,0.624796630496916,9007619
RefSoil_529,6233,0.0009595230002266032,4,100,0.016043638697256536,193,0.030964222685705117,0,0.0,5,0.0008021819348628269,0.6468199501965537,6495936
RefSoil_530,7115,0.0007778841681821651,6,207,0.02909346451159522,282,0.03963457484188335,2,0.00028109627547435,4,0.0005621925509487,0.4431579320241847,9146606
RefSoil_531,5475,0.0009051403041866583,16,314,0.05735159817351598,187,0.03415525114155251,0,0.0,9,0.0016438356164383563,0.5535659552181215,6048786
RefSoil_532,3516,0.0009121644760191025,4,58,0.016496018202502846,31,0.00881683731513083,35,0.009954493742889647,2,0.0005688282138794084,0.6456062002278855,3854568
RefSoil_533,6888,0.0008855261977166075,20,212,0.03077816492450639,178,0.02584204413472706,45,0.006533101045296167,4,0.0005807200929152149,0.6758701567643634,7778426
RefSoil_534,3275,0.0009408537666182786,4,34,0.010381679389312977,22,0.006717557251908397,8,0.0024427480916030535,1,0.0003053435114503817,0.3629328322341384,3480881
RefSoil_535,6058,0.0008739200782921599,18,78,0.012875536480686695,53,0.008748761967646087,52,0.008583690987124463,3,0.0004952129415648729,0.6683535334184268,6931984
RefSoil_537,4141,0.0008350643963508835,12,21,0.005071238831200193,40,0.009659502535619416,14,0.0033808258874667954,3,0.0007244626901714562,0.3527621756361644,4958899
RefSoil_538,3797,0.0008927729593954068,6,37,0.009744535159336319,21,0.005530682117461154,28,0.007374242823281538,3,0.0007900974453515934,0.6066254710453062,4253041
RefSoil_539,4758,0.0007533789234725036,2,110,0.023118957545187054,146,0.030685161832702815,0,0.0,6,0.0012610340479192938,0.5719493497554526,6315547
RefSoil_540,5407,0.0008778398288934803,18,62,0.011466617347882374,60,0.011096726465692621,21,0.0038838542629924173,5,0.0009247272054743851,0.46192639653163164,6159438
RefSoil_541,5630,0.0010015238104725591,28,51,0.009058614564831261,42,0.007460035523978685,10,0.0017761989342806395,5,0.0008880994671403197,0.35090921640278977,5621434
RefSoil_542,5350,0.0009991398059913277,24,161,0.030093457943925234,141,0.026355140186915888,12,0.0022429906542056075,5,0.0009345794392523365,0.349375472256969,5354606
RefSoil_543,3904,0.0009591878352182128,20,49,0.012551229508196721,38,0.00973360655737705,7,0.001793032786885246,7,0.001793032786885246,0.45932345808835634,4070110
RefSoil_544,2186,0.0009013002059466848,10,28,0.012808783165599268,18,0.008234217749313814,0,0.0,3,0.0013723696248856359,0.5277764148784626,2425385
RefSoil_545,2336,0.000928240935743157,10,30,0.012842465753424657,18,0.007705479452054794,0,0.0,2,0.0008561643835616438,0.5289487194566611,2516588
RefSoil_546,2354,0.0009302770399801772,10,27,0.011469838572642312,18,0.0076465590484282074,0,0.0,2,0.0008496176720475786,0.5284285787113568,2530429
RefSoil_547,2965,0.0008718052307725783,6,71,0.023946037099494097,13,0.004384485666104553,0,0.0,0,0.0,0.37701151047533527,3400989
RefSoil_548,6812,0.0009316884445877203,6,82,0.012037580739870817,49,0.0071931884908984145,17,0.0024955960070463887,8,0.0011743981209630064,0.6139653149844142,7311457
RefSoil_549,4461,0.0008976763644288346,14,139,0.031158932974669356,84,0.01882985877605918,45,0.010087424344317418,5,0.0011208249271463797,0.5266712103860813,4969497
RefSoil_550,2024,0.0009954002084242137,12,27,0.0133399209486166,18,0.008893280632411068,0,0.0,3,0.0014822134387351778,0.3706700213883177,2033353
RefSoil_551,6077,0.0008737273478960309,10,156,0.025670561132137566,81,0.013328945203225275,43,0.007075859799243048,8,0.0013164390324173112,0.6004604573316392,6955259
RefSoil_552,4348,0.0009259067998569827,14,0,0.0,0,0.0,8,0.0018399264029438822,5,0.0011499540018399263,0.515646611102321,4695937
RefSoil_553,4778,0.0009533774864036957,14,143,0.029928840519045624,91,0.019045625784847215,7,0.0014650481372959396,6,0.0012557555462536626,0.5121720245763077,5011656
RefSoil_554,4636,0.0009383868854157958,14,136,0.029335634167385678,92,0.01984469370146678,8,0.001725625539257981,5,0.0010785159620362382,0.5154575759458813,4940393
RefSoil_555,4729,0.0009408793889715565,14,136,0.028758722774370905,93,0.01966589130894481,8,0.0016916895749629942,5,0.0010573059843518714,0.5156912379636974,5026149
RefSoil_556,4852,0.000945662048215901,14,136,0.028029678483099753,92,0.018961253091508656,8,0.0016488046166529267,5,0.001030502885408079,0.5153710037641326,5130797
RefSoil_558,4661,0.0009373488572730006,14,136,0.029178287921046986,92,0.019738253593649432,8,0.0017163698777086461,5,0.001072731173567904,0.5157719352402749,4972535
RefSoil_559,5569,0.0008879033570846286,6,60,0.010773927096426647,80,0.014365236128568864,0,0.0,9,0.001616089064463997,0.6752204492322242,6272079
